"Y";"C";"RRR";"AAA";"G";"FFF";"COMMODITY";"TECH_TYPE";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2045";"NETHERLANDS";"NL";"NL_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";7.43939614381978;"H2E"
"2045";"NETHERLANDS";"NL";"NL_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-7.43939614381978;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1509.1;"H2E"
"2045";"SWEDEN";"SE1";"SE1_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";34.9372862103886;"H2E"
"2045";"SWEDEN";"SE1";"SE1_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.63;"H2E"
"2045";"SWEDEN";"SE1";"SE1_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.8511926180893;"H2E"
"2045";"SWEDEN";"SE1";"SE1_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.63;"H2E"
"2045";"SWEDEN";"SE1";"SE1_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.13983948564752;"H2E"
"2045";"SWEDEN";"SE1";"SE1_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";6.99573666786108;"H2E"
"2045";"SWEDEN";"SE1";"SE1_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.925;"H2E"
"2045";"SWEDEN";"SE1";"SE1_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.35670320973135;"H2E"
"2045";"SWEDEN";"SE1";"SE1_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.825;"H2E"
"2045";"SWEDEN";"SE1";"SE1_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.88525550259483;"H2E"
"2045";"SWEDEN";"SE1";"SE1_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.65333959282684;"H2E"
"2045";"SWEDEN";"SE1";"SE1_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.102043345694276;"H2E"
"2045";"SWEDEN";"SE1";"SE1_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.102043345694276;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1235.61282316338;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"H2E"
"2045";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_PMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";327.487176836619;"H2E"
"2045";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.99863721518582;"H2E"
"2045";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";50.1618309562195;"H2E"
"2045";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";4.27;"H2E"
"2045";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";8.05983013112467;"H2E"
"2045";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-3.805;"H2E"
"2045";"SWEDEN";"SE2";"SE2_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";12.3417984376294;"H2E"
"2045";"SWEDEN";"SE2";"SE2_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.55683658172544;"H2E"
"2045";"SWEDEN";"SE2";"SE2_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.175;"H2E"
"2045";"SWEDEN";"SE2";"SE2_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.57154803046072;"H2E"
"2045";"SWEDEN";"SE2";"SE2_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";10.7201682474906;"H2E"
"2045";"SWEDEN";"SE2";"SE2_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.7961296922451;"H2E"
"2045";"SWEDEN";"SE2";"SE2_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.206495970687897;"H2E"
"2045";"SWEDEN";"SE2";"SE2_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.206495970687897;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"H2E"
"2045";"SWEDEN";"SE3";"SE3_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";6.11;"H2E"
"2045";"SWEDEN";"SE3";"SE3_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";18.9158656640558;"H2E"
"2045";"SWEDEN";"SE3";"SE3_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-1.785;"H2E"
"2045";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";165.410703898115;"H2E"
"2045";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";133.568296832532;"H2E"
"2045";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";13.365;"H2E"
"2045";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";31.0338753562325;"H2E"
"2045";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-10.085;"H2E"
"2045";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";67.5291270977399;"H2E"
"2045";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";15.3917070251486;"H2E"
"2045";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.79;"H2E"
"2045";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";10.8684758567592;"H2E"
"2045";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-1.21;"H2E"
"2045";"SWEDEN";"SE3";"SE3_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";46.2533851592195;"H2E"
"2045";"SWEDEN";"SE3";"SE3_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";65.4436197377451;"H2E"
"2045";"SWEDEN";"SE3";"SE3_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.49506043652525;"H2E"
"2045";"SWEDEN";"SE3";"SE3_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-1.49506043652525;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"H2E"
"2045";"SWEDEN";"SE4";"SE4_large";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.40143718239613;"H2E"
"2045";"SWEDEN";"SE4";"SE4_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.6;"H2E"
"2045";"SWEDEN";"SE4";"SE4_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.10829714328104;"H2E"
"2045";"SWEDEN";"SE4";"SE4_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.6;"H2E"
"2045";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";14.8805458941561;"H2E"
"2045";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";128.925171165871;"H2E"
"2045";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";9.2425;"H2E"
"2045";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";17.7069224903323;"H2E"
"2045";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-6.685;"H2E"
"2045";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";20.2561137913534;"H2E"
"2045";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.33;"H2E"
"2045";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";3.90626761080418;"H2E"
"2045";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.295;"H2E"
"2045";"SWEDEN";"SE4";"SE4_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";13.9638667633458;"H2E"
"2045";"SWEDEN";"SE4";"SE4_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";8.62886772142053;"H2E"
"2045";"SWEDEN";"SE4";"SE4_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.464317218538075;"H2E"
"2045";"SWEDEN";"SE4";"SE4_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.464317218538075;"H2E"
"2045";"UNITED_KINGDOM";"UK";"UK_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";26.884;"H2E"
"2045";"UNITED_KINGDOM";"UK";"UK_A";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";228.256155086638;"H2E"
"2045";"UNITED_KINGDOM";"UK";"UK_A";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";31.0709375606915;"H2E"
"2045";"UNITED_KINGDOM";"UK";"UK_A";"GNR_H2S_H2-CAVERN_Y-2030";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";23.4851916942907;"H2E"
"2045";"UNITED_KINGDOM";"UK";"UK_A";"GNR_H2S_H2-CAVERN_Y-2040";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";5634.08512101828;"H2E"
"2045";"UNITED_KINGDOM";"UK";"UK_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";268.997073210174;"H2E"
"2045";"UNITED_KINGDOM";"UK";"UK_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";71.1494381139202;"H2E"
"2045";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";30.6499705161378;"H2E"
"2045";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-30.6499705161378;"H2E"
"2045";"ESTONIA";"EE";"EE_Kohtla_Jarve";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.110256020114384;"H2E"
"2045";"ESTONIA";"EE";"EE_Kohtla_Jarve";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";3.30763266366349;"H2E"
"2045";"ESTONIA";"EE";"EE_Kohtla_Jarve";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.52381057938296;"H2E"
"2045";"ESTONIA";"EE";"EE_Narva";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.22196491640762;"H2E"
"2045";"ESTONIA";"EE";"EE_Narva";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.77794476419249;"H2E"
"2045";"ESTONIA";"EE";"EE_Parnu";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.80092381532864;"H2E"
"2045";"ESTONIA";"EE";"EE_Rural";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.20061857319734;"H2E"
